CÓDIGO;UNIDADE;TÍTULO;ÁREA DE CONHECIMENTO;VINCULAÇÃO;FINANCIADO;PASSA POR COMITÊ;PARTICIPAÇÃO;STATUS;DATA DE CADASTRO;PERÍODO DE VIGÊNCIA;
PI02237-2013;FACULDADE DE MEDICINA;Ensaio clínico duplo-cego, controlado e randomizado para testar a eficácia e tolerabilidade de um extrato seco padronizado da Equisetum arvense L. comparado com hidroclorotiazida em pacientes com hipertensão arterial Estágio I;Ciências da Saúde - Medicina - Clínica Médica - Cardiologia, Ciências da Saúde - Saúde Coletiva - Saúde Pública;Com Programa de Pós-graduação da UFG;sim;sim;ANA LUIZA LIMA SOUSA (DOCENTE - Vice-coodernador), DANILO MACIEL CARNEIRO (DISCENTE - Colaborador), LUIZ CARLOS DA CUNHA (DOCENTE - Vice-coodernador), PAULO CESAR BRANDAO VEIGA JARDIM (DOCENTE - Coordenador), THIAGO DE SOUZA VEIGA JARDIM (DOCENTE - Colaborador), WEIMAR KUNZ SEBBA BARROSO DE SOUZA (DOCENTE - Colaborador), YMARA CÁSSIA LUCIANA ARAÚJO (DISCENTE - Colaborador);PENDENTE;06/03/2018;01/03/2013 a 30/04/2018;
PI02447-2013;INSTITUTO DE QUIMICA;COMPLEXOS DE METAIS DE TRANSIÇÃO COM LIGANTES POLIDENTADOS DERIVADOS DO PIRROL E CALCOGENOFENOS: SÍNTESE, CARACTERIZAÇÃO E APLICAÇÕES;Ciências Exatas e da Terra - Química - Química Inorgânica - Campos de Coordenação, Ciências Exatas e da Terra - Química - Química Inorgânica - Compostos Organo-Metálicos, Ciências Exatas e da Terra - Química - Química Inorgânica - Determinação de Estrutura de Compostos Inorgânicos;Com Programa de Pós-graduação da UFG;sim;não;DANIELLE CANGUSSU DE CASTRO GOMES (DOCENTE - Colaborador), FABIANO MOLINOS DE ANDRADE (DOCENTE - Colaborador), JORGE LUIZ SONEGO MILANI (EXTERNO - Vice-coodernador), OLGA SOARES DO REGO BARROS (DOCENTE - Colaborador), RAFAEL PAVAO DAS CHAGAS (DOCENTE - Coordenador);EM ANDAMENTO;19/04/2018;01/03/2013 a 01/03/2023;
PI01204-2013;FACULDADE DE ODONTOLOGIA;AVALIAÇÃO TECNOLÓGICA NA IMPLANTAÇÃO DE UM MODELO DE MATRICIAMENTO E RASTREAMENTO DO CÂNCER DE BOCA NO ESTADO DE GOIÁS: ESTUDO DE CUSTO-EFETIVIDADE DA INSPEÇÃO VISUAL E INSPEÇÕES COM AUTOFLORESCÊNCIAS;Ciências da Saúde - Odontologia - Clínica Odontológica, Ciências da Saúde - Saúde Coletiva - Saúde Pública, Ciências Sociais Aplicadas - Economia;Com Programa de Pós-graduação da UFG;sim;sim;ALEXANDER ITRIA (DOCENTE - Colaborador), ALINE CARVALHO BATISTA (DOCENTE - Colaborador), ANA CAROLINA SERAFIM VILELA (DISCENTE - Colaborador), FERNANDA TENORIO LOPES BARBOSA (DISCENTE - Colaborador), LORRANNY ANDRIELLY SEBBA FERREIRA (DISCENTE - Colaborador), MARIANE SOARES BRAGA (DISCENTE - Colaborador), MAYARA BARBOSA VIANDELLI MUNDIM PICOLI (DISCENTE - Colaborador), NADIA DO LAGO COSTA (DOCENTE - Vice-coodernador), NARA RUBIA PEREIRA DE SIQUEIRA (DISCENTE - Colaborador), REJANE FARIA RIBEIRO ROTTA (DOCENTE - Coordenador), VANESSA MILANI (DISCENTE - Colaborador);EM ANDAMENTO;22/04/2017;01/06/2013 a 31/12/2018;
PV01086-2013;FACULDADE DE EDUCAÇÃO FISICA E DANÇA;O TRABALHO DO PROFESSOR DE EDUCAÇÃO FÍSICA NO CENTRO DE ATENÇÃO PSICOSSOCIAL (CAPS)  ;Ciências da Saúde - Educação Física;Com Grupo de Pesquisa;sim;sim;JESSICA FELIX NICACIO MARTINEZ (DOCENTE - Colaborador), MARCEL FARIAS DE SOUSA (DOCENTE - Colaborador), PAULIANNY MIRELLY GONÇALVES DE SOUSA (DISCENTE - Colaborador), RICARDO LIRA DE REZENDE NEVES (DOCENTE - Colaborador), ROBERTO PEREIRA FURTADO (DOCENTE - Coordenador), WEVERTON ALVES SANTOS (DISCENTE - Colaborador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;17/04/2017;07/03/2013 a 15/12/2018;
PI01057-2013;CENTRO DE ENSINO E PESQUISA APLICADA A EDUCACAO;Laboratório Interdisciplinar de Formação de Educadores LIFE;Ciências Humanas - Educação - Ensino-Aprendizagem - Métodos e Técnicas de Ensino;Sem Vínculo (Projeto Isolado);sim;não;JOYCELAINE APARECIDA DE OLIVEIRA (DOCENTE - Colaborador), LUCIANA PARENTE ROCHA (DOCENTE - Colaborador), MARILZA VANESSA ROSA SUANNO (DOCENTE - Colaborador), RUSVENIA LUIZA BATISTA RODRIGUES DA SILVA (DOCENTE - Coordenador), VIVIANNE FLEURY DE FARIA (DOCENTE - Colaborador);FINALIZADO;20/04/2017;04/03/2013 a 04/03/2020;
PI01225-2013;ESCOLA DE MUSICA E ARTES CENICAS;Artista & Cidade:   História, memória e performance do ator nos espaços da metrópole  ;Lingüística, Letras e Artes - Artes - Teatro;Sem Vínculo (Projeto Isolado);sim;não;MELLINA MARCELINO FIORETTI (DISCENTE - Colaborador), SAULO GERMANO SALES DALLAGO (DOCENTE - Coordenador);EM ANDAMENTO;13/12/2017;01/03/2013 a 31/12/2020;
PV03030-2013;FACULDADE DE ADMINISTRAÇÃO, CONTABILIDADE E ECONOMIA;Influência da Gestão na Saúde dos Trabalhadores;Ciências Sociais Aplicadas - Administração - Administração Pública;Com Grupo de Pesquisa;sim;não;SERGIO HENRIQUE BARROCA COSTA (DOCENTE - Coordenador);EM ANDAMENTO;28/11/2018;01/02/2013 a 31/12/2018;
PI01610-2013;ESCOLA DE ENGENHARIA ELÉTRICA, MECANICA E DE COMPUTACAO;INSTALAÇÃO DE UM SISTEMA DE GERAÇÃO SOLAR FOTOVOLTAICA DE 17 KWP EM TELHADO DE UM PRÉDIO DA ESCOLA DE ENGENHARIA ELÉTRICA, MECÂNICA E DE COMPUTAÇÃO (EMC) DA UNIVERSIDADE FEDERAL DE GOIÁS (UFG);Engenharias - Engenharia Elétrica - Medidas Elétricas, Magnéticas e Eletrônicas  Instrumentação - Sistemas Eletrônicos de Medida e de Controle, Engenharias - Engenharia Elétrica - Sistemas Elétricos de Potência - Geração da Energia Elétrica, Engenharias - Engenharia Elétrica - Eletrônica Industrial, Sistemas e Controles Eletrônicos - Controle de Processos Eletrônicos, Retroalimentação;Sem Vínculo (Projeto Isolado);sim;não;ENES GONCALVES MARRA (DOCENTE - Colaborador), SERGIO PIRES PIMENTEL (DOCENTE - Coordenador), WALLISSON CALIXTO NOGUEIRA (DISCENTE - Colaborador);FINALIZADO;06/07/2017;09/12/2013 a 31/12/2017;
PI01454-2013;FACULDADE DE ENFERMAGEM;Aleitamento materno em prematuros: impacto da IHAC para unidades neonatais;Ciências da Saúde - Enfermagem - Enfermagem Pediátrica;Com Programa de Pós-graduação da UFG;sim;sim;ANA KARINA MARQUES SALGE MENDONCA (DOCENTE - Colaborador), FAY WARNOCK (EXTERNO - Colaborador), KERSTIN NYQVIST (EXTERNO - Colaborador), LAURA HAIEK (EXTERNO - Colaborador), SONIA SEMENIC (EXTERNO - Colaborador), THAILA CORREA CASTRAL (DOCENTE - Coordenador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;02/10/2017;23/12/2013 a 31/12/2020;
PI0421-2013;FACULDADE DE DIREITO;O CONFLITO AGRÁRIO-AMBIENTAL NO DIREITO BRASILEIRO: ELEMENTOS PARA O DESENVOLVIMENTO DO CONCEITO DE SEGURANÇA AMBIENTAL;Ciências Sociais Aplicadas - Direito - Teoria do Direito - Filosofia do Direito, Ciências Sociais Aplicadas - Direito - Direito Público;Tipo de vínculo desconhecido;sim;não;ÁLVARO GUSMÃO DE SOUZA (DISCENTE - Colaborador), JOAO DA CRUZ GONCALVES NETO (DOCENTE - Coordenador), KEILLA INGRID SILVA (DISCENTE - Colaborador), MARCO AURÉLIO ALVES E SILVA (DISCENTE - Colaborador), MARINA ALVES DE OLIVEIRA MARQUES (EXTERNO - Colaborador), MELISSA DE ALMEIDA CARDOSO (DISCENTE - Colaborador), NAYANNE SILVA SOUSA (DISCENTE - Colaborador), RYSCLIFT BRUNO SÉRGIO SANTOS (DISCENTE - Colaborador), THIAGO HENRIQUE COSTA SILVA (DISCENTE - Colaborador);EM ANDAMENTO;21/03/2017;01/10/2013 a 11/03/2020;
PI0494-2012;INSTITUTO DE QUIMICA;FORMAÇÃO DE PROFESSORES EM ENSINO DE CIÊNCIAS MATEMÁTICA PELA LEI 10.639/03: HISTÓRIA E CULTURA AFROBRASILEIRA;Ciências Humanas - Educação - Tópicos Específicos de Educação;Com Programa de Pós-graduação da UFG;sim;sim;ALINY GOMES SILVA (DISCENTE - Colaborador), ANNA MARIA CANAVARRO BENITE (DOCENTE - Coordenador), ANTONIO CESAR BATISTA ALVINO (DISCENTE - Colaborador), ARCANJO RODRIGUES DE MOURA (DISCENTE - Colaborador), BIANKA ALVES DE FARIA (DISCENTE - Colaborador), CLAUDIO ROBERTO MACHADO BENITE (DOCENTE - Vice-coodernador), ELLEN PEREIRA LOPES DE SOUZA (DISCENTE - Colaborador), EVELINE BORGES VILELA RIBEIRO (DOCENTE - Colaborador), FERNANDA SILVA FERNANDES (DISCENTE - Colaborador), GEISA LOUISE MARIZ LIMA (DISCENTE - Colaborador), GUSTAVO AUGUSTO ASSIS FAUSTINO (DISCENTE - Colaborador), JUVAN PEREIRA DA SILVA (DISCENTE - Colaborador), LALESCA ADALGISA DE OLIVEIRA (DISCENTE - Colaborador), LARISSA FERNANDES MENDONCA (DISCENTE - Colaborador), MARCIANO ALVES DOS SANTOS (DISCENTE - Colaborador), MARILENE BARCELOS MOREIRA (DOCENTE - Colaborador), MARYSSON JONAS RODRIGUES CAMARGO (DISCENTE - Colaborador), MORGANA ABRANCHES BASTOS (EXTERNO - Colaborador), REGINA NOBRE VARGAS (DISCENTE - Colaborador), ROSILENE MONTALVÃO SANTOS (EXTERNO - Colaborador), VANDER LUIZ LOPES DOS SANTOS (DISCENTE - Colaborador), WALQUIRIA DUTRA DE OLIVEIRA (SERVIDOR - Colaborador);EM ANDAMENTO;27/04/2017;01/01/2012 a 31/12/2025;
PV01386-2012;INSTITUTO DE QUIMICA;CARACTERIZAÇÃO DE ASFALTENOS E PARAFINAS POR ESPECTROMETRIA DE MASSAS DE ALTÍSSIMA RESOLUÇÃO E EXATIDÃO (FT-ICR MS);Ciências Exatas e da Terra - Química - Química Analítica - Instrumentação Analítica;Com Grupo de Pesquisa;sim;não;BONIEK GONTIJO VAZ (DOCENTE - Coordenador), CARLA SANTOS DE FREITAS (DISCENTE - Colaborador), GESSICA ADRIANA VASCONCELOS (DISCENTE - Colaborador);GRAVADO;13/02/2017;01/12/2012 a 31/12/2017;
PI02664-2012;INSTITUTO DE QUIMICA;PRODUÇÃO DE HIDROGÊNIO A PARTIR DE REAÇÕES ENTRE ETANOL E VAPOR DÁGUA: CONSTRUÇÃO E DESENVOLVIMENTO DE UNIDADE EXPERIMENTAL DE BANCADA PARA AVALIAÇÃO DE CATALISADORES;Engenharias - Engenharia Química - Processos Industriais de Engenharia Química - Processos Orgânicos, Engenharias - Engenharia Química - Operações Industriais e Equipamentos para Engenharia Química - Reatores Químicos;Com Programa de Pós-graduação da UFG;sim;não;CHRISTIAN GONCALVES ALONSO (DOCENTE - Coordenador), ELIEL OLIVEIRA SANTOS (DISCENTE - Colaborador), JARBAS ALMEIDA DE MELO (DISCENTE - Colaborador), LUCAS CLEMENTINO MOURÃO (DISCENTE - Colaborador), THIAGO SOARES SILVA RIBEIRO (DISCENTE - Colaborador);EM ANDAMENTO;02/05/2018;22/10/2012 a 20/10/2022;
PI0745-2012;FACULDADE DE FARMACIA;Aproveitamento de resíduos agroindustriais: obtenção e padronização de extratos com aplicações cosmética, farmacêutica e alimentícia;Ciências da Saúde - Farmácia - Farmacotecnia, Ciências Agrárias - Ciência e Tecnologia de Alimentos - Tecnologia de Alimentos - Aproveitamento de Subprodutos;Com Programa de Pós-graduação da UFG;sim;não;CHRISTIANE ALMEIDA STARLING (EXTERNO - Colaborador), EDEMILSON CARDOSO DA CONCEICAO (DOCENTE - Coordenador), EMANNUEL ITALO ALVES CAMPOS (DISCENTE - Colaborador), FERNANDA MARIA DA SILVA (DISCENTE - Colaborador), KAROLYNE DA SILVA MELO RODRIGUES (DISCENTE - Colaborador), NATHALIA FERREIRA SOUZA (DISCENTE - Colaborador), NATHALIA PEDROSO BARBOSA (EXTERNO - Colaborador), TELMA ALVES GARCIA (DOCENTE - Vice-coodernador);EM ANDAMENTO;11/04/2017;01/02/2012 a 31/12/2022;
PI01059-2012;FACULDADE DE FARMACIA;INOVAÇÃO TECNOLÓGICA NA FABRICAÇÃO DE ANTIMICROBIANOS DE AÇÃO SISTÊMICA PARA USO HOSPITALAR;Ciências da Saúde - Farmácia - Farmacotecnia;Com Programa de Pós-graduação da UFG;sim;sim;ANA LUIZA RIBEIRO DE SOUZA (EXTERNO - Colaborador), ANA PAULA BERNARDES ALMEIDA (DISCENTE - Colaborador), DANILLO FABRINI MACIEL COSTA VELOSO (DISCENTE - Colaborador), ELIANA MARTINS LIMA (DOCENTE - Coordenador), FABRICIA SABA FERREIRA MIZIARA (EXTERNO - Colaborador), IARA MAIRA DE OLIVEIRA VIANA (DISCENTE - Colaborador), INGRID PIRES BORGES (EXTERNO - Colaborador), JOSIANE ESTEVÃO PORTO (DISCENTE - Colaborador), LORENA MAIONE SILVA (DISCENTE - Colaborador), MARIA CAROLINA FERREIRA NAVES (DISCENTE - Colaborador), MARILISA PEDROSO NOGUEIRA GAETI (DISCENTE - Colaborador), MARIZE CAMPOS VALADARES (DOCENTE - Vice-coodernador), MICHELE LEMES GUIMARÃES (EXTERNO - Colaborador), NAIARA IEZA  GALLO DE MAGALHÃES BENEDETTI (DISCENTE - Colaborador), THAIS LEITE NASCIMENTO (EXTERNO - Colaborador);EM ANDAMENTO;17/04/2017;30/01/2012 a 31/12/2018;
PI0706-2012;ESCOLA DE AGRONOMIA;RNA-Seq em Tabebuia para identificação de genes e vias metabólicas relacionados aos déficits hídrico e nutricional;Ciências Agrárias - Recursos Florestais e Engenharia Florestal - Silvicultura - Genética e Melhoramento Florestal;Com Programa de Pós-graduação da UFG;sim;não;ADRIANO LUIS FERNANDES CROCETTI (DISCENTE - Colaborador), ALEXANDRE SIQUEIRA GUEDES COELHO (DOCENTE - Colaborador), EVANDRO NOVAES (DOCENTE - Coordenador), FERNANDO AUGUSTO DA SILVA SANTOS (DISCENTE - Colaborador), LAZARO JOSE CHAVES (DOCENTE - Colaborador), MARIANA PIRES DE CAMPOS TELLES (DOCENTE - Colaborador), ROSANE GARCIA COLLEVATTI (DOCENTE - Colaborador);EM ANDAMENTO;17/04/2017;26/11/2012 a 31/12/2018;
PV0271-2012;UNID. ACAD. ESP/CIENCIAS AGRARIAS-JATA;RACTOPAMINA EM DIETAS PARA O TAMBAQUI (COLOSSOMA MACROPOMUM);Ciências Agrárias - Zootecnia - Nutrição e Alimentação Animal - Avaliação de Alimentos para Animais, Ciências Agrárias - Recursos Pesqueiros e Engenharia de Pesca - Aqüicultura - Piscicultura;Com Grupo de Pesquisa;sim;sim;BRUNO SERGIO MARQUES MAZINI (DISCENTE - Colaborador), CRISTIELLE NUNES SOUTO (DISCENTE - Colaborador), DENISE SILVA DE OLIVEIRA (DOCENTE - Colaborador), GRACIELA PESSOA MARTINS (DISCENTE - Colaborador), IGO GOMES GUIMARAES (DOCENTE - Coordenador), THIAGO MORAES DE FARIA (DISCENTE - Colaborador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;21/02/2018;17/12/2012 a 28/12/2017;
PI01611-2012;FACULDADE DE NUTRICAO;EFEITO DA ADMINISTRAÇÃO DE PROBIÓTICOS SOBRE OS MARCADORES INFLAMATÓRIOS DE MULHERES COM EXCESSO DE PESO;Ciências da Saúde - Nutrição;Com Programa de Pós-graduação da UFG;sim;sim;ALINE CORADO GOMES (DISCENTE - Vice-coodernador), CHRISTIAN HOFFMANN (EXTERNO - Vice-coodernador), JOAO FELIPE MOTA (DOCENTE - Coordenador);PENDENTE;21/12/2017;02/01/2012 a 31/12/2018;
PI01816-2012;FACULDADE DE NUTRICAO;EFEITO DO CONSUMO DA AMÊNDOA DE BARU SOBRE O PERFIL LIPÍDICO, ESTRESSE OXIDATIVO E ESTADO INFLAMATÓRIO DE MULHERES COM EXCESSO DE PESO;Ciências da Saúde - Nutrição - Análise Nutricional de População;Com Programa de Pós-graduação da UFG;sim;sim;ALINE CORADO GOMES (DISCENTE - Colaborador), JOAO FELIPE MOTA (DOCENTE - Coordenador), RÁVILA GRAZIANY MACHADO DE SOUZA (DISCENTE - Colaborador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;13/10/2017;05/03/2012 a 05/03/2018;
PI01808-2012;FACULDADE DE FARMACIA;Cooperação entre UFG, USP-SC e USP-RP para o Planejamento racional de fármacos e desenvolvimento de fitoterápicos para doenças negligenciadas a partir do bioma Cerrado;Ciências da Saúde - Farmácia;Sem Vínculo (Projeto Isolado);sim;não;CAROLINA HORTA ANDRADE (DOCENTE - Vice-coodernador), EDEMILSON CARDOSO DA CONCEICAO (DOCENTE - Colaborador), JOSE REALINO DE PAULA (DOCENTE - Coordenador), MARIA TERESA FREITAS BARA (DOCENTE - Colaborador), VALERIA DE OLIVEIRA (DOCENTE - Colaborador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;11/10/2017;01/01/2012 a 30/12/2017;
PI0692-2012;INSTITUTO DE INFORMATICA;IODup: Identificação Online de Duplicatas;Ciências Exatas e da Terra - Ciência da Computação - Metodologia e Técnicas da Computação - Banco de Dados;Com Programa de Pós-graduação da UFG;sim;não;LEONARDO ANDRADE RIBEIRO (DOCENTE - Coordenador);EM ANDAMENTO;09/04/2017;05/11/2012 a 04/11/2019;
PI01950-2012;FACULDADE DE ENFERMAGEM;Gestão do atendimento ao acidentado com material biológico na perspectiva da pesquisa ação;Ciências da Saúde - Enfermagem;Com Programa de Pós-graduação da UFG;sim;sim;DENIZE BOUTTELET MUNARI (DOCENTE - Colaborador), KATIANE MARTINS MENDONCA (DOCENTE - Colaborador), LUANA CASSIA MIRANDA RIBEIRO (DOCENTE - Coordenador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;01/12/2017;01/01/2012 a 31/12/2022;
PI01133-2012;FACULDADE DE FARMACIA;AVALIAÇÃO DIRETA E INDIRETA DA FARMACOTERAPIA DOS PACIENTES PORTADORES DE LEUCEMIA MIELOIDE CRÔNICA TRATADOS COM INIBIDORES DE TIROSINO QUINASE EM GOIÃNIA GOIÁS;Ciências da Saúde - Farmácia - Análise Toxicológica;Com Programa de Pós-graduação da UFG;sim;sim;ADRIANA DO PRADO BARBOSA (SERVIDOR - Colaborador), LUIZ CARLOS DA CUNHA (DOCENTE - Coordenador), MARCELO RODRIGUES MARTINS (DISCENTE - Colaborador), MARIANNA MEDEIROS BARROS DA CUNHA (DISCENTE - Colaborador), NATHALIE DE LOURDES SOUZA DEWULF (DOCENTE - Vice-coodernador), RENATO SAMPAIO TAVARES (DOCENTE - Colaborador);EM ANDAMENTO;18/04/2017;20/12/2012 a 31/12/2018;
PI0864-2012;FACULDADE DE NUTRICAO;EFETIVIDADE DA FORTIFICAÇÃO CASEIRA COM VITAMINAS E MINERAIS NA PREVENÇÃO DA DEFICIÊNCIA DE FERRO E ANEMIA EM CRIANÇAS MENORES DE UM ANO: ESTUDO MULTICÊNTRICO EM CIDADES BRASILEIRAS.;Ciências da Saúde - Nutrição - Dietética, Ciências da Saúde - Nutrição - Análise Nutricional de População;Com Programa de Pós-graduação da UFG;sim;sim;CECÍLIA JORGE MACEDO DE MACHADO (DISCENTE - Colaborador), JHENNIFER OLIVEIRA ALVES (DISCENTE - Colaborador), LARISSA DOS SANTOS QUEIROZ GUERREIRO (DISCENTE - Colaborador), MÁRCIA MARIA TAVARES MACHADO (EXTERNO - Colaborador), MÁRCIA REGINA VITOLO (EXTERNO - Colaborador), MARIA CLARET COSTA MONTEIRO HADLER (DOCENTE - Coordenador), MARIA DO ROSARIO GONDIM PEIXOTO (DOCENTE - Vice-coodernador), MARIANA CÂNDIDO FIDELES (DISCENTE - Colaborador), MARLY AUGUSTO CARDOSO (EXTERNO - Colaborador), PEDRO ISRAEL CABRAL DE LIRA (EXTERNO - Colaborador), REBEKA RAMOS CRUS DA SILVA (DISCENTE - Colaborador), REGIANE FERNANDES DE OLIVEIRA (DISCENTE - Colaborador);EM ANDAMENTO;17/04/2017;02/01/2012 a 31/12/2021;
PI0849-2012;FACULDADE DE EDUCACAO;EDUCAÇÃO DE JOVENS E ADULTOS NA SECRETARIA MUNICIPAL DE EDUCAÇÃO DE GOIÂNIA: HISTÓRIA E MEMÓRIA;Ciências Humanas - Educação - Tópicos Específicos de Educação - Educação de Adultos;Com Programa de Pós-graduação da UFG;sim;sim;CLAUDIA BORGES COSTA (EXTERNO - Colaborador), DINORA DE CASTRO GOMES (EXTERNO - Colaborador), HELLAINE DA SILVA LEME (EXTERNO - Colaborador), JÉSSICA CARVALHO DE MENDONÇA (EXTERNO - Colaborador), KÁTIA HELENA HILÁRIO FIRMINO FERREIRA (DISCENTE - Colaborador), MARIA EMILIA DE CASTRO RODRIGUES (DOCENTE - Coordenador), MARIA MARGARIDA DE SANTANA FERREIRA FERRO (EXTERNO - Colaborador), MARIA MARGARIDA MACHADO (DOCENTE - Vice-coodernador), PATRÍCIA DE MORAES FONTENELE (DISCENTE - Colaborador), RAÍSA GABRIELE MARTINS BOMFIM (EXTERNO - Colaborador), VANIA OLARIA PEREIRA (EXTERNO - Colaborador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;13/04/2017;02/05/2012 a 31/08/2018;
PI01017-2012;FACULDADE DE FARMACIA;Tratamento fúngico e por carbonização hidrotermal de hormônios sintéticos, de repelentes de mosquitos e de antibióticos.  ;Engenharias - Engenharia Sanitária - Tratamento de Águas de Abastecimento e Residuárias - Química Sanitária;Com Programa de Pós-graduação da UFG;sim;não;CAIRO DOMINGOS JULIO (DISCENTE - Colaborador), ERIKA CAMPOS SANTOS (DISCENTE - Colaborador), ERIKA CHRYSTHINE MOUTA DE AVELAR (DISCENTE - Colaborador), FERNANDO SCHIMIDT (EXTERNO - Colaborador), HUGO SANTIAGO FRANCISCO DA SILVA (DISCENTE - Colaborador), JESSICA SOUSA SILVA (DISCENTE - Colaborador), JOACHIM WERNER ZANG (EXTERNO - Colaborador), MARIANGELA FONTES SANTIAGO (DOCENTE - Coordenador), MARIZE CAMPOS VALADARES (DOCENTE - Colaborador), THIAGO SOUZA BULHOES (DISCENTE - Colaborador), WARDE ANTONIETA B DA FONSECA (EXTERNO - Colaborador);EM ANDAMENTO;17/04/2017;01/03/2012 a 31/12/2019;
PI0761-2012;INSTITUTO DE PATOLOGIA TROPICAL E SAUDE PUBLICA;ESTUDO PROSPECTIVO DE INFECÇÃO POR CALICIVÍRUS (NOROVÍRUS E SAPOVÍRUS) EM PACIENTES SUBMETIDOS A TRANSPLANTE ALOGÊNICO DE CÉLULAS PROGENITORAS HEMATOPOIÉTICAS    ;Ciências Biológicas - Microbiologia - Biologia e Fisiologia dos Microorganismos - Virologia;Com Programa de Pós-graduação da UFG;sim;sim;DIVINA DAS DORES DE PAULA CARDOSO (DOCENTE - Colaborador), FABIOLA SOUZA FIACCADORI (DOCENTE - Colaborador), MENIRA BORGES DE LIMA DIAS E SOUZA (DOCENTE - Coordenador);PENDENTE;11/04/2017;02/03/2012 a 31/03/2021;
PI0378-2012;INSTITUTO DE CIENCIAS BIOLOGICAS;VARIAÇÕES GENÉTICAS ASSOCIADAS COM EFICÁCIA TERAPÊUTICA E EFEITOS COLATERAIS EM PACIENTES COM ESQUIZOFRENIA.;Ciências Biológicas - Farmacologia - Farmacologia Bioquímica e Molecular;Com Programa de Pós-graduação da UFG;sim;sim;CHRISTIELLY RODRIGUES DA SILVA (DISCENTE - Colaborador), HIASMIN FRANCIELY DA SILVA NERI (DISCENTE - Colaborador), LIVIO FRANCISCO DA SILVA CHAVES (DISCENTE - Colaborador), PAULO CESAR GHEDINI (DOCENTE - Coordenador), RAFAELA ALVES RIBEIRO (DISCENTE - Colaborador), RAPHAELA DE CASTRO GEORG (DOCENTE - Colaborador), RODRIGO BERNINI DE BRITO (EXTERNO - Vice-coodernador);EM ANDAMENTO;17/03/2017;01/08/2012 a 31/12/2020;
PV01995-2012;INSTITUTO DE FISICA;CORRELAÇÕES QUÂNTICAS EM ESTADOS NÃO-GAUSSIANOS EMARANHADOS;Ciências Exatas e da Terra - Física - Física da Matéria Condensada - Prop. Óticas e Espectrosc. da Mat. Condens  Outras Inter. da Mat. com Rad. e Part.;Com Grupo de Pesquisa;sim;não;ARDILEY TORRES AVELAR (DOCENTE - Colaborador), RAFAEL DE MORAIS GOMES (DOCENTE - Coordenador), WESLEY BUENO CARDOSO (DOCENTE - Colaborador);EM ANDAMENTO;08/12/2017;01/11/2012 a 31/12/2020;
PV02751-2012;UNID.ACAD.ESP/HIST. E CIENCIAS SOCIAIS;CENTRO INTEGRADO DO CERRADO (CENTRO DE REFERÊNCIA DE MEMÓRIA E HISTÓRIA REGIONAL E MUSEU ANTROPOLÓGICO DO CERRADO);Ciências Humanas - Antropologia, Ciências Humanas - História - História Moderna e Contemporânea;Com Grupo de Pesquisa;sim;não;ISMAR DA SILVA COSTA (DOCENTE - Vice-coodernador), JOSE LUIS SOLAZZI (DOCENTE - Colaborador), REGMA MARIA DOS SANTOS (DOCENTE - Coordenador);EM ANDAMENTO;21/06/2018;01/08/2012 a 30/12/2020;
PI01354-2012;UNID. ACAD. ESP/BIOTECNOLOGIA - CATALA;ANÁLISE DA ATENÇÃO À SAÚDE DE PESSOAS EM USO E ABUSO DE ÀLCOOL, TABACO E OUTRAS DROGAS ;Ciências da Saúde - Enfermagem - Enfermagem Psiquiátrica;Com Programa de Pós-graduação da UFG;sim;sim;HENRIQUE SENNA DINIZ PINTO (DOCENTE - Colaborador), IVANIA VERA (DOCENTE - Vice-coodernador), MOISES FERNANDES LEMOS (DOCENTE - Colaborador), ROSELMA LUCCHESE (DOCENTE - Coordenador);FINALIZADO E AGUARDANDO PUBLICAÇÃO;16/05/2017;01/05/2012 a 31/12/2014;
